"id";"fan_page_id";"day";"fans";"fans_change";"talkingabout";"engaged_fans";"engaged_newly_fans";"ini";"ini_fan";"likes";"comments";"posts";"multimedia";"likes_fan";"comments_fan";"posts_fan";"multimedia_fan";"votes";"shares";"response_count";"response_median";"response_mean";"response_max";"response_min";"engaged_fans_likes";"engaged_fans_comments";"engaged_fans_posts";"engaged_fans_multimedia";"engaged_fans_votes";"engaged_fans_shares";"is_historic";"created_at";"updated_at"
"3462";252404573;35;"2015-06-26";35973;17;2096;139;11;459;431;159;6;3;1;159;5;0;1;0;15;NA;NA;NA;NA;NA;136;5;1;0;0;0;"no";"2015-06-26 04:34:43";"2015-06-27 04:34:40"
"3463";252471181;35;"2015-06-27";36004;31;1875;59;17;288;260;68;12;0;1;68;8;0;0;0;10;NA;NA;NA;NA;NA;55;6;0;0;0;0;"no";"2015-06-27 04:34:39";"2015-06-28 04:34:32"
"3464";252535145;35;"2015-06-28";36034;30;1463;392;124;1649;1621;397;10;0;1;397;6;0;0;0;75;NA;NA;NA;NA;NA;389;6;0;0;0;0;"no";"2015-06-28 04:34:31";"2015-06-29 04:34:38"
"3465";252662119;35;"2015-06-29";36061;27;1441;155;27;1465;1433;165;3;5;0;165;1;2;0;0;78;NA;NA;NA;NA;NA;154;1;2;0;0;0;"no";"2015-06-29 04:34:36";"2015-06-30 04:35:38"
"3466";252749725;35;"2015-06-30";36082;21;1441;156;27;1269;1245;169;10;7;1;169;8;5;1;0;62;NA;NA;NA;NA;NA;154;5;1;0;0;0;"no";"2015-06-30 04:35:35";"2015-07-01 05:05:24"
"3467";252813475;35;"2015-07-01";36113;31;1730;72;11;387;343;75;15;4;1;75;9;3;0;0;0;3;36672;25229;38751;265;66;6;3;0;0;0;"no";"2015-07-01 05:05:22";"2015-07-02 05:06:42"
"3468";252881987;35;"2015-07-02";36158;45;1803;230;34;1072;996;240;28;5;2;240;18;2;1;0;41;NA;NA;NA;NA;NA;223;17;3;0;0;0;"no";"2015-07-02 05:06:39";"2015-07-03 05:07:59"
"3469";252946703;35;"2015-07-03";36206;48;1822;233;68;725;677;233;21;0;2;233;12;0;1;0;24;NA;NA;NA;NA;NA;227;11;1;0;0;0;"no";"2015-07-03 05:07:56";"2015-07-04 05:09:22"
"3470";253012037;35;"2015-07-04";36250;44;1822;101;33;519;495;99;10;0;1;99;7;0;0;0;23;NA;NA;NA;NA;NA;99;4;0;0;0;0;"no";"2015-07-04 05:09:19";"2015-07-05 05:09:48"
"3471";253075407;35;"2015-07-05";36291;41;2128;140;25;218;206;138;3;1;1;138;3;1;0;0;3;NA;NA;NA;NA;NA;138;3;1;0;0;0;"no";"2015-07-05 05:09:46";"2015-07-06 13:11:00"
"3472";253138897;35;"2015-07-06";36336;45;2138;165;24;532;491;180;16;3;2;179;13;1;1;0;0;NA;NA;NA;NA;NA;159;10;2;0;0;0;"no";"2015-07-06 05:10:40";"2015-07-07 05:11:55"
"3473";253202983;35;"2015-07-07";36356;20;2138;383;32;1314;1250;406;28;4;1;406;17;3;0;0;47;1;1229;1229;1229;1229;374;15;3;0;0;0;"no";"2015-07-07 05:11:52";"2015-07-08 13:13:32"
"3474";253270981;35;"2015-07-08";36381;25;1659;187;26;938;902;186;18;4;2;186;14;3;1;0;39;1;447;447;447;447;178;12;4;0;0;0;"no";"2015-07-08 05:13:05";"2015-07-09 05:14:29"
"3475";253336189;35;"2015-07-09";36416;35;1599;138;34;633;585;133;22;2;1;133;15;1;0;0;24;NA;NA;NA;NA;NA;130;10;1;0;0;0;"no";"2015-07-09 05:14:27";"2015-07-10 05:16:16"
"3476";253400885;35;"2015-07-10";36459;43;1955;668;145;2394;2334;682;25;2;1;682;17;0;0;0;99;NA;NA;NA;NA;NA;658;13;0;0;0;0;"no";"2015-07-10 05:16:14";"2015-07-11 05:17:41"
"3477";253465843;35;"2015-07-11";36512;53;1955;499;175;2159;2127;503;19;0;1;503;14;0;0;0;98;NA;NA;NA;NA;NA;495;12;0;0;0;0;"no";"2015-07-11 05:17:32";"2015-07-12 05:19:02"
"3478";253530431;35;"2015-07-12";36630;118;2460;501;295;2275;2243;511;26;0;1;511;21;0;0;0;103;NA;NA;NA;NA;NA;494;17;0;0;0;0;"no";"2015-07-12 05:18:59";"2015-07-13 05:28:06"
"3479";253593567;35;"2015-07-13";36696;66;2943;220;31;710;626;218;31;1;2;218;18;0;0;0;21;NA;NA;NA;NA;NA;211;14;0;0;0;0;"no";"2015-07-13 05:27:59";"2015-07-14 05:31:05"
"3480";253660399;35;"2015-07-14";36707;11;2943;156;12;541;489;169;21;1;2;169;16;0;0;0;16;NA;NA;NA;NA;NA;152;11;0;0;0;0;"no";"2015-07-14 05:31:03";"2015-07-15 05:32:32"
"3481";253724549;35;"2015-07-15";36738;31;3436;158;30;551;483;159;21;3;1;159;11;1;0;0;0;NA;NA;NA;NA;NA;153;8;1;0;0;0;"no";"2015-07-15 05:32:30";"2015-07-16 05:34:22"
"3482";253791763;35;"2015-07-16";36741;3;3218;163;23;1137;1069;161;24;1;2;161;15;0;0;0;53;NA;NA;NA;NA;NA;157;9;0;0;0;0;"no";"2015-07-16 05:34:20";"2015-07-17 05:35:55"
"3483";253854393;35;"2015-07-17";36761;20;3156;269;38;1640;1588;280;7;0;3;280;3;0;0;0;0;NA;NA;NA;NA;NA;268;3;0;0;0;0;"no";"2015-07-17 05:35:54";"2015-07-18 05:38:13"
"3484";253920809;35;"2015-07-18";36792;31;3216;268;109;2415;2395;271;7;1;1;271;5;1;0;0;131;NA;NA;NA;NA;NA;263;5;1;0;0;0;"no";"2015-07-18 05:38:10";"2015-07-19 05:39:37"
"3485";253984807;35;"2015-07-19";36849;57;3216;783;423;1871;1779;767;72;0;4;767;52;0;3;0;48;NA;NA;NA;NA;NA;764;28;1;0;0;0;"no";"2015-07-19 05:39:35";"2015-07-20 05:41:30"
"3486";254048181;35;"2015-07-20";36866;17;2651;212;51;815;759;211;24;6;1;211;14;4;1;0;0;3;10891;25217;64342;418;203;11;3;0;0;0;"no";"2015-07-20 05:41:28";"2015-07-21 05:43:21"
"3487";254112643;35;"2015-07-21";36890;24;2651;126;29;742;718;126;10;2;0;126;8;0;0;0;35;NA;NA;NA;NA;NA;121;5;0;0;0;0;"no";"2015-07-21 05:43:18";"2015-07-22 05:44:31"
"3488";254177481;35;"2015-07-22";36908;18;2835;106;13;572;544;96;23;2;0;96;18;1;0;0;23;NA;NA;NA;NA;NA;94;13;1;0;0;0;"no";"2015-07-22 05:44:31";"2015-07-23 05:45:48"
"3489";254259113;35;"2015-07-23";36920;12;2796;131;17;614;582;122;18;3;1;122;15;2;0;0;24;NA;NA;NA;NA;NA;120;9;2;0;0;0;"no";"2015-07-23 05:45:47";"2015-07-25 05:48:26"
"3490";254323927;35;"2015-07-24";36940;20;2796;49;10;482;450;50;5;1;3;50;5;0;1;0;0;NA;NA;NA;NA;NA;48;4;1;0;0;0;"no";"2015-07-24 05:47:17";"2015-07-25 05:48:26"
"3491";254394107;35;"2015-07-25";36959;19;2630;191;34;907;879;195;5;1;1;195;3;0;0;0;42;NA;NA;NA;NA;NA;189;2;0;0;0;0;"no";"2015-07-25 05:48:24";"2015-07-26 05:48:49"
"3492";254457501;35;"2015-07-26";36970;11;2630;243;31;1579;1559;251;5;2;1;251;3;2;0;0;80;1;5296;5296;5296;5296;240;3;2;0;0;0;"no";"2015-07-26 05:48:48";"2015-07-27 05:50:16"
"3493";254520881;35;"2015-07-27";36981;11;1984;266;33;816;768;268;19;3;0;268;13;0;0;0;28;NA;NA;NA;NA;NA;261;10;0;0;0;0;"no";"2015-07-27 05:50:14";"2015-07-28 05:51:33"
"3494";254588621;35;"2015-07-28";36995;14;1984;181;28;726;646;138;94;1;1;138;79;0;0;0;12;NA;NA;NA;NA;NA;128;72;0;0;0;0;"no";"2015-07-28 05:51:32";"2015-07-29 05:52:42"
"3495";254653751;35;"2015-07-29";37007;12;1499;46;11;265;225;45;8;1;3;45;7;1;0;0;9;NA;NA;NA;NA;NA;42;7;1;0;0;0;"no";"2015-07-29 05:52:41";"2015-07-30 05:53:49"
"3496";254718499;35;"2015-07-30";37056;49;1554;74;18;268;244;76;0;1;2;76;0;1;0;0;10;NA;NA;NA;NA;NA;73;0;1;0;0;0;"no";"2015-07-30 05:53:48";"2015-07-31 05:55:18"
"3497";254783639;35;"2015-07-31";37066;10;1569;69;10;291;219;71;5;3;4;71;1;2;0;0;8;NA;NA;NA;NA;NA;66;1;2;0;0;0;"no";"2015-07-31 05:55:18";"2015-08-04 22:04:03"
"3498";254848441;35;"2015-08-01";37091;25;1487;118;32;872;836;116;7;0;2;116;4;0;0;0;44;NA;NA;NA;NA;NA;115;4;0;0;0;0;"no";"2015-08-01 05:56:50";"2015-08-02 05:57:57"
"3499";254912425;35;"2015-08-02";37188;97;1487;523;198;7356;7308;524;27;1;1;524;18;1;0;0;419;NA;NA;NA;NA;NA;516;16;1;0;0;0;"no";"2015-08-02 05:57:55";"2015-08-03 06:01:49"
"3500";254976355;35;"2015-08-03";37241;53;1402;187;70;2308;2272;192;9;1;2;192;8;0;0;0;128;NA;NA;NA;NA;NA;183;8;0;0;0;0;"no";"2015-08-03 06:01:46";"2015-08-04 06:03:04"
"3501";255040487;35;"2015-08-04";37252;11;1427;129;26;1067;1027;143;8;2;1;143;5;0;0;0;54;NA;NA;NA;NA;NA;128;5;0;0;0;0;"no";"2015-08-04 06:03:02";"2015-08-05 06:04:45"
"3502";255105071;35;"2015-08-05";37277;25;1427;383;36;1259;1143;367;58;2;3;367;37;1;1;0;0;NA;NA;NA;NA;NA;364;27;2;0;0;0;"no";"2015-08-05 06:04:44";"2015-08-15 06:19:39"
"3503";255169633;35;"2015-08-06";37304;27;3667;104;19;390;350;98;21;2;0;98;13;1;0;0;12;NA;NA;NA;NA;NA;97;8;1;0;0;0;"no";"2015-08-06 06:05:56";"2015-08-07 06:12:32"
"3504";255236957;35;"2015-08-07";37320;16;3742;88;15;273;209;93;8;2;3;93;3;1;0;0;6;1;10263;10263;10263;10263;85;2;1;0;0;0;"no";"2015-08-07 06:12:31";"2015-08-08 06:14:14"
"3505";255301433;35;"2015-08-08";37338;18;4090;86;19;466;446;90;7;0;1;90;5;0;0;0;21;NA;NA;NA;NA;NA;85;5;0;0;0;0;"no";"2015-08-08 06:14:13";"2015-08-09 06:15:12"
"3506";255364519;35;"2015-08-09";37367;29;4096;75;28;724;688;68;17;0;1;68;11;0;0;0;36;NA;NA;NA;NA;NA;68;7;0;0;0;0;"no";"2015-08-09 06:15:11";"2015-08-10 14:15:59"
"3507";255426779;35;"2015-08-10";37399;32;4107;108;16;407;383;107;4;2;1;107;3;1;0;0;16;NA;NA;NA;NA;NA;104;3;1;0;0;0;"no";"2015-08-10 06:15:31";"2015-08-11 06:16:28"
"3508";255492357;35;"2015-08-11";37420;21;4034;269;50;1971;1927;275;24;2;0;275;17;0;0;0;99;NA;NA;NA;NA;NA;262;14;0;0;0;0;"no";"2015-08-11 06:16:28";"2015-08-12 06:17:51"
"3509";255556545;35;"2015-08-12";37433;13;2056;135;33;825;792;141;1;4;2;140;0;2;1;0;39;1;5509;5509;5509;5509;132;0;3;0;0;0;"no";"2015-08-12 06:17:50";"2015-08-13 22:18:53"
"3510";255620469;35;"2015-08-13";37461;28;2056;126;14;992;960;132;4;4;1;132;3;2;0;0;50;NA;NA;NA;NA;NA;123;3;2;0;0;0;"no";"2015-08-13 06:18:49";"2015-08-14 06:19:29"
"3511";255684555;35;"2015-08-14";37481;20;1517;117;12;662;630;122;2;2;3;122;2;1;1;0;30;NA;NA;NA;NA;NA;115;2;2;0;0;0;"no";"2015-08-14 06:19:28";"2015-08-15 14:19:36"
"3512";255748365;35;"2015-08-15";37511;30;1394;139;24;749;717;149;4;0;2;149;2;0;0;0;0;NA;NA;NA;NA;NA;139;2;0;0;0;0;"no";"2015-08-15 06:19:37";"2015-08-16 06:19:46"
"3513";255811153;35;"2015-08-16";37586;75;1474;673;239;8600;8568;684;16;0;1;684;11;0;0;0;490;NA;NA;NA;NA;NA;670;10;0;0;0;0;"no";"2015-08-16 06:19:45";"2015-09-14 23:12:18"
"3514";255873431;35;"2015-08-17";37632;46;1525;139;60;2395;2383;139;4;2;0;139;3;1;0;0;0;NA;NA;NA;NA;NA;137;3;1;0;0;0;"no";"2015-08-17 06:20:06";"2015-08-18 06:20:34"
"3515";255936985;35;"2015-08-18";37673;41;1525;75;27;585;525;73;24;1;2;73;14;0;1;0;24;NA;NA;NA;NA;NA;73;1;1;0;0;0;"no";"2015-08-18 06:20:33";"2015-08-19 06:21:26"
"3516";256002987;35;"2015-08-19";37696;23;3289;171;29;437;409;173;7;2;1;173;5;1;0;0;13;NA;NA;NA;NA;NA;168;4;1;0;0;0;"no";"2015-08-19 06:21:25";"2015-09-08 14:59:53"
"3517";256073565;35;"2015-08-20";37711;15;3289;48;7;289;249;45;12;3;1;45;7;2;0;0;10;1;326;326;326;326;44;4;2;0;0;0;"no";"2015-08-20 06:21:37";"2015-08-22 22:22:50"
"3518";256139459;35;"2015-08-21";37739;28;3561;148;31;1100;1080;152;7;1;0;152;4;0;0;0;57;NA;NA;NA;NA;NA;147;3;0;0;0;0;"no";"2015-08-21 06:21:58";"2015-08-22 06:22:29"
"3519";256204617;35;"2015-08-22";37778;39;3626;145;55;1958;1929;146;8;1;1;145;4;1;0;0;110;NA;NA;NA;NA;NA;142;4;1;0;0;0;"no";"2015-08-22 06:22:28";"2015-08-24 14:26:42"
"3520";256267857;35;"2015-08-23";37830;52;3558;203;35;1834;1762;194;35;2;1;194;20;2;0;0;92;NA;NA;NA;NA;NA;193;11;2;0;0;0;"no";"2015-08-23 06:22:41";"2015-08-24 06:26:43"
"3521";256332081;35;"2015-08-24";37857;27;3660;197;34;822;706;190;48;6;2;190;27;5;0;0;23;2;324;324;432;217;180;21;5;0;0;0;"no";"2015-08-24 06:26:42";"2015-08-29 06:33:59"
"3522";256395565;35;"2015-08-25";37884;27;2438;82;7;345;297;81;10;3;2;81;6;2;0;0;11;NA;NA;NA;NA;NA;77;5;2;0;0;0;"no";"2015-08-25 06:27:24";"2015-08-26 06:28:26"
"3523";256460237;35;"2015-08-26";37904;20;2438;66;17;554;534;62;8;2;1;62;5;1;1;0;27;NA;NA;NA;NA;NA;60;5;2;0;0;0;"no";"2015-08-26 06:28:25";"2015-09-09 23:02:01"
"3524";256525599;35;"2015-08-27";37936;32;2124;61;18;481;444;61;8;3;1;60;4;2;0;0;22;NA;NA;NA;NA;NA;56;3;2;0;0;0;"no";"2015-08-27 06:31:23";"2015-09-02 14:35:53"
"3525";256590319;35;"2015-08-28";38004;68;1983;201;63;8423;8402;199;10;2;2;198;8;2;1;0;509;NA;NA;NA;NA;NA;195;6;3;0;0;0;"no";"2015-08-28 06:32:52";"2015-09-02 14:35:53"
"3526";256654751;35;"2015-08-29";38047;43;1983;120;35;3217;3177;117;14;1;1;117;7;1;0;0;189;NA;NA;NA;NA;NA;116;7;1;0;0;0;"no";"2015-08-29 06:33:57";"2015-08-30 06:34:38"
"3527";256718131;35;"2015-08-30";38089;42;1984;286;63;1879;1815;279;45;0;1;279;32;0;0;0;88;NA;NA;NA;NA;NA;272;21;0;0;0;0;"no";"2015-08-30 06:34:37";"2015-09-19 23:18:33"
"3528";256780589;35;"2015-08-31";38121;32;4090;84;30;456;424;80;6;3;2;80;6;2;0;0;19;NA;NA;NA;NA;NA;78;5;2;0;0;0;"no";"2015-08-31 06:34:58";"2015-09-07 06:55:01"
"3529";256844257;35;"2015-09-01";38143;22;4090;93;19;423;411;87;5;4;1;87;4;3;1;0;17;NA;NA;NA;NA;NA;86;3;4;0;0;0;"no";"2015-09-01 06:34:51";"2015-09-06 14:54:40"
"3530";256916849;35;"2015-09-02";38172;29;4263;92;12;641;593;93;23;3;0;93;15;1;0;0;27;NA;NA;NA;NA;NA;86;10;1;0;0;0;"no";"2015-09-02 06:35:28";"2015-09-09 23:02:01"
"3531";256996193;35;"2015-09-03";38210;38;4281;62;16;558;546;58;4;1;1;58;3;0;1;0;29;NA;NA;NA;NA;NA;58;3;1;0;0;0;"no";"2015-09-03 06:36:24";"2015-09-05 14:50:19"
"3532";257076661;35;"2015-09-04";38224;14;4281;154;50;668;612;148;14;2;4;148;9;2;1;0;25;NA;NA;NA;NA;NA;144;9;3;0;0;0;"no";"2015-09-04 06:40:09";"2015-09-07 14:55:28"
"3533";257150937;35;"2015-09-05";38278;54;4358;10;4;344;320;0;20;1;0;0;14;1;0;0;16;NA;NA;NA;NA;NA;0;9;1;0;0;0;"no";"2015-09-05 06:46:48";"2015-09-06 14:54:40"
"3534";257234801;35;"2015-09-06";38302;24;2196;87;14;270;250;82;8;0;1;82;6;0;0;0;9;NA;NA;NA;NA;NA;82;5;0;0;0;0;"no";"2015-09-06 06:51:12";"2015-09-09 07:00:56"
"3535";257313777;35;"2015-09-07";38313;11;1588;166;43;909;864;157;24;4;0;156;17;2;0;0;39;1;384;384;384;384;156;13;1;0;0;0;"no";"2015-09-07 06:55:01";"2015-09-10 15:06:14"
"3536";257392273;35;"2015-09-08";38353;40;1102;33;12;591;563;27;8;1;1;27;6;0;0;0;32;NA;NA;NA;NA;NA;27;6;0;0;0;0;"no";"2015-09-08 06:56:28";"2015-09-09 23:02:01"
"3537";257482605;35;"2015-09-09";38381;28;1102;99;21;521;469;85;22;7;3;85;18;4;2;0;16;2;42121;42121;53700;30542;82;15;6;0;0;0;"no";"2015-09-09 07:00:55";"2015-09-18 23:17:17"
"3538";257562011;35;"2015-09-10";38419;38;1121;85;21;445;405;69;16;6;2;69;13;4;1;0;15;1;129;129;129;129;68;12;5;0;0;0;"no";"2015-09-10 07:02:35";"2015-09-18 23:17:17"
"3539";257644343;35;"2015-09-11";38450;31;1123;104;16;702;678;102;4;2;2;102;3;1;1;0;34;NA;NA;NA;NA;NA;99;3;2;0;0;0;"no";"2015-09-11 07:06:54";"2015-09-21 23:18:57"
"3540";257724201;35;"2015-09-12";38490;40;1113;130;45;540;516;128;6;1;1;128;3;1;0;0;23;NA;NA;NA;NA;NA;128;3;1;0;0;0;"no";"2015-09-12 07:06:33";"2015-09-14 23:12:19"
"3541";257803665;35;"2015-09-13";38513;23;1113;145;20;712;688;140;8;2;1;140;5;2;0;0;32;NA;NA;NA;NA;NA;140;5;1;0;0;0;"no";"2015-09-13 07:10:19";"2015-09-18 07:16:08"
"3542";257881441;35;"2015-09-14";38555;42;1095;586;229;862;838;586;4;1;1;586;3;0;0;0;15;NA;NA;NA;NA;NA;584;2;0;0;0;0;"no";"2015-09-14 07:11:11";"2015-09-22 23:20:09"
"3543";257971899;35;"2015-09-15";38589;34;1151;121;14;716;652;116;25;2;3;116;16;0;2;0;28;NA;NA;NA;NA;NA;112;11;2;0;0;0;"no";"2015-09-15 07:12:42";"2015-09-20 23:18:34"
"3544";258071369;35;"2015-09-16";38619;30;1542;95;13;396;324;92;24;5;2;92;14;4;0;0;9;NA;NA;NA;NA;NA;88;8;4;0;0;0;"no";"2015-09-16 07:14:17";"2015-09-29 02:36:25"
"3545";258156703;35;"2015-09-17";38652;33;1757;145;31;423;395;143;12;2;2;143;10;1;1;0;12;NA;NA;NA;NA;NA;140;10;2;0;0;0;"no";"2015-09-17 07:15:01";"2015-09-20 23:18:34"
"3546";258254865;35;"2015-09-18";38676;24;1699;565;154;1510;1446;594;15;2;2;594;9;0;0;0;51;NA;NA;NA;NA;NA;560;7;0;0;0;0;"no";"2015-09-18 07:16:07";"2015-10-05 03:07:32"
"3547";258343917;35;"2015-09-19";38733;57;1699;82;21;4646;4626;78;5;1;1;78;3;1;0;0;0;NA;NA;NA;NA;NA;78;3;1;0;0;0;"no";"2015-09-19 07:17:55";"2015-09-21 15:18:23"
"3548";258423727;35;"2015-09-20";38801;68;1699;186;28;3645;3605;185;11;0;2;185;7;0;0;0;212;NA;NA;NA;NA;NA;183;7;0;0;0;0;"no";"2015-09-20 07:18:59";"2015-09-25 18:33:17"
"3549";258502943;35;"2015-09-21";38837;36;1966;106;10;855;803;115;6;1;3;115;4;0;0;0;42;NA;NA;NA;NA;NA;103;4;0;0;0;0;"no";"2015-09-21 07:18:23";"2015-09-26 18:34:06"
"3550";258582955;35;"2015-09-22";38872;35;3753;964;317;5293;5257;969;20;1;1;969;16;0;0;0;264;NA;NA;NA;NA;NA;956;13;0;0;0;0;"no";"2015-09-22 07:19:26";"2015-10-09 19:15:39"
"3551";258663947;35;"2015-09-23";38921;49;3753;333;43;3904;3872;328;29;4;3;328;28;2;2;0;212;NA;NA;NA;NA;NA;314;21;4;0;0;0;"no";"2015-09-23 07:20:23";"2015-10-01 10:37:52"
"3552";258747133;35;"2015-09-24";38930;9;4683;141;16;1049;993;141;26;3;1;141;19;1;0;0;48;NA;NA;NA;NA;NA;132;10;1;0;0;0;"no";"2015-09-24 07:21:46";"2015-09-29 02:36:25"
"3553";258798027;35;"2015-09-25";38966;36;4683;82;6;682;622;82;17;3;1;82;9;1;0;0;31;1;124566;124566;124566;124566;77;6;1;0;0;0;"no";"2015-09-25 00:12:41";"2015-10-03 19:05:28"
"3554";258882643;35;"2015-09-26";38997;31;6550;100;37;726;702;98;6;0;1;98;3;0;0;0;37;NA;NA;NA;NA;NA;98;3;0;0;0;0;"no";"2015-09-26 02:33:42";"2015-10-03 19:05:27"
"3555";258964887;35;"2015-09-27";39052;55;6714;379;158;1788;1748;384;19;3;2;384;15;3;0;0;80;NA;NA;NA;NA;NA;372;10;3;0;0;0;"no";"2015-09-27 02:34:38";"2015-10-16 11:23:52"
"3556";259046497;35;"2015-09-28";39081;29;4822;132;9;330;298;134;8;1;1;134;5;0;0;0;9;NA;NA;NA;NA;NA;129;4;0;0;0;0;"no";"2015-09-28 02:35:48";"2015-10-03 11:05:09"
"3557";259126195;35;"2015-09-29";39102;21;4822;113;8;278;242;134;0;2;4;134;0;2;1;0;5;NA;NA;NA;NA;NA;110;0;3;0;0;0;"no";"2015-09-29 02:36:23";"2015-10-05 19:08:35"
"3558";259207483;35;"2015-09-30";39117;15;4007;211;12;482;430;226;17;4;1;226;11;2;0;0;9;NA;NA;NA;NA;NA;206;8;2;0;0;0;"no";"2015-09-30 02:36:30";"2015-10-02 19:04:05"
"3559";259288299;35;"2015-10-01";39152;35;4007;164;33;1006;950;166;24;2;2;166;18;1;0;0;44;NA;NA;NA;NA;NA;153;12;1;0;0;0;"no";"2015-10-01 02:37:39";"2015-10-06 11:09:36"
"3560";259369095;35;"2015-10-02";39189;37;2626;494;122;1769;1665;493;55;1;2;493;37;0;0;0;64;NA;NA;NA;NA;NA;482;30;0;0;0;0;"no";"2015-10-02 02:39:01";"2015-10-14 19:21:59"
"3561";259449863;35;"2015-10-03";39223;34;1857;5;1;1037;1036;1;3;2;0;0;3;2;0;0;63;NA;NA;NA;NA;NA;0;3;2;0;0;0;"no";"2015-10-03 03:04:47";"2015-10-04 03:06:04"
"3562";259530187;35;"2015-10-04";39264;41;1778;148;34;1332;1315;144;6;2;1;143;5;2;0;0;71;NA;NA;NA;NA;NA;143;5;2;0;0;0;"no";"2015-10-04 03:06:03";"2015-10-22 19:31:26"
"3563";259608515;35;"2015-10-05";39311;47;2035;314;28;1269;1185;341;26;4;2;341;15;2;0;0;48;NA;NA;NA;NA;NA;305;12;2;0;0;0;"no";"2015-10-05 03:07:30";"2015-10-12 03:17:53"
"3564";259688715;35;"2015-10-06";39347;36;2185;176;22;504;448;192;9;2;3;192;5;0;1;0;14;NA;NA;NA;NA;NA;173;4;1;0;0;0;"no";"2015-10-06 03:09:11";"2015-10-26 03:46:07"
"3565";259768735;35;"2015-10-07";39393;46;1991;127;17;598;474;118;57;3;3;118;36;1;1;0;12;NA;NA;NA;NA;NA;101;29;2;0;0;0;"no";"2015-10-07 03:11:05";"2015-10-22 03:30:43"
"3566";259850537;35;"2015-10-08";39407;14;2228;313;35;804;664;316;63;3;3;316;39;2;0;0;11;NA;NA;NA;NA;NA;292;25;2;0;0;0;"no";"2015-10-08 03:13:16";"2015-10-22 03:30:43"
"3567";259931577;35;"2015-10-09";39438;31;2229;121;19;695;543;95;82;3;2;95;52;2;0;0;14;NA;NA;NA;NA;NA;91;35;2;0;0;0;"no";"2015-10-09 03:14:56";"2015-10-11 19:17:29"
"3568";260015297;35;"2015-10-10";39473;35;2216;4;2;176;164;0;8;0;0;0;5;0;0;0;9;NA;NA;NA;NA;NA;0;4;0;0;0;0;"no";"2015-10-10 03:15:54";"2015-10-11 03:16:59"
"3569";260096371;35;"2015-10-11";39507;34;1922;192;20;805;773;193;7;2;2;193;5;2;0;0;34;2;44912;44912;79763;10061;188;4;2;0;0;0;"no";"2015-10-11 03:16:58";"2015-10-24 19:34:06"
"3570";260175943;35;"2015-10-12";39531;24;1740;89;10;478;350;58;75;4;2;58;50;2;1;0;4;1;390;390;390;390;57;35;3;0;0;0;"no";"2015-10-12 03:17:50";"2015-10-25 03:45:40"
"3571";260257443;35;"2015-10-13";39541;10;1664;141;10;514;398;154;43;3;3;154;24;1;1;0;8;NA;NA;NA;NA;NA;132;12;2;0;0;0;"no";"2015-10-13 03:19:40";"2015-10-26 03:46:07"
"3572";260338745;35;"2015-10-14";39575;34;1664;76;11;395;319;55;41;4;0;55;30;0;0;0;9;NA;NA;NA;NA;NA;53;24;0;0;0;0;"no";"2015-10-14 03:21:07";"2015-10-17 11:25:10"
"3573";260420631;35;"2015-10-15";39602;27;1431;259;89;1429;1397;249;14;3;1;249;11;2;0;0;68;NA;NA;NA;NA;NA;248;10;2;0;0;0;"no";"2015-10-15 03:22:06";"2015-10-23 19:33:03"
"3574";260501497;35;"2015-10-16";39651;49;1362;199;25;1764;1608;172;83;4;1;172;50;1;1;0;76;NA;NA;NA;NA;NA;170;36;2;0;0;0;"no";"2015-10-16 03:23:15";"2015-10-23 19:33:03"
"3575";260582491;35;"2015-10-17";39731;80;1309;106;41;1963;1923;99;17;1;1;99;10;1;0;0;111;NA;NA;NA;NA;NA;99;9;1;0;0;0;"no";"2015-10-17 03:24:46";"2015-10-21 03:29:41"
"3576";260663623;35;"2015-10-18";39764;33;1345;149;23;960;932;144;10;2;2;144;6;2;1;0;46;NA;NA;NA;NA;NA;143;5;3;0;0;0;"no";"2015-10-18 03:26:01";"2015-11-05 20:01:28"
"3577";260743313;35;"2015-10-19";39783;19;1345;97;13;485;460;97;6;2;1;96;4;0;1;0;21;NA;NA;NA;NA;NA;94;3;1;0;0;0;"no";"2015-10-19 03:27:24";"2015-10-27 19:46:53"
"3578";260823125;35;"2015-10-20";39815;32;1345;252;44;1303;1263;251;10;3;1;251;7;1;0;0;61;NA;NA;NA;NA;NA;246;6;1;0;0;0;"no";"2015-10-20 03:28:15";"2015-11-06 04:01:51"
"3579";260904483;35;"2015-10-21";39850;35;1345;56;6;964;928;52;12;2;0;52;7;0;0;0;53;NA;NA;NA;NA;NA;51;6;0;0;0;0;"no";"2015-10-21 03:29:38";"2015-10-23 03:31:50"
"3580";260985703;35;"2015-10-22";39876;26;1928;94;19;1266;1242;94;2;2;1;94;1;1;0;0;71;NA;NA;NA;NA;NA;92;1;1;0;0;0;"no";"2015-10-22 03:30:41";"2015-10-31 03:48:22"
"3581";261067329;35;"2015-10-23";39897;21;1928;75;16;657;613;73;15;2;1;73;9;1;0;0;31;NA;NA;NA;NA;NA;71;6;1;0;0;0;"no";"2015-10-23 03:31:48";"2015-10-27 03:46:57"
"3582";261149609;35;"2015-10-24";39928;31;1962;16;5;209;173;9;20;3;0;9;13;2;0;0;6;NA;NA;NA;NA;NA;9;6;2;0;0;0;"no";"2015-10-24 03:33:19";"2015-10-25 03:45:40"
